Mercury_417466,A
Mercury_7081673,A
Mercury_7239733,B
NYSEDREGENTS_2015_4_8,B
Mercury_7037258,B
CSZ20679,D
Mercury_182158,A
Mercury_7216668,D
MCAS_2001_5_19,C
Mercury_SC_413631,A
MCAS_2005_5_10,B
Mercury_7166145,B
MSA_2013_5_6,B
Mercury_SC_405199,B
NYSEDREGENTS_2015_8_28,4
Mercury_SC_401777,B
Mercury_7198188,D
MCAS_1998_4_11,D
Mercury_SC_LBS10784,D
Mercury_7033548,A
Mercury_7146195,C
NCEOGA_2013_8_36,D
Mercury_SC_415412,B
Mercury_7126840,C
Mercury_SC_408362,D
MDSA_2008_8_35,C
NYSEDREGENTS_2015_8_21,4
VASoL_2008_5_12,B
Mercury_SC_LBS10680,B
MCAS_2003_5_3,B
VASoL_2010_5_18,A
Mercury_7074900,D
Mercury_SC_408762,A
ACTAAP_2015_5_8,A
Mercury_7263008,C
MCAS_2000_4_29,C
CSZ_2008_5_CSZ10233,C
Mercury_7128660,C
Mercury_7100520,C
Mercury_7017728,B
Mercury_7032865,A
Mercury_405057,B
Mercury_7057593,A
Mercury_SC_405231,D
VASoL_2007_5_38,A
Mercury_SC_410895,D
Mercury_7015978,D
ACTAAP_2010_5_5,C
Mercury_7080955,A
ACTAAP_2009_5_4,D
Mercury_7017010,D
Mercury_7146108,D
NYSEDREGENTS_2012_4_12,C
VASoL_2009_5_3,A
Mercury_SC_401253,C
Mercury_7235953,B
Mercury_403974,D
Mercury_7241063,A
MCAS_2010_8_12015,B
Mercury_7168350,A
Mercury_SC_402980,A
Mercury_417126,D
NYSEDREGENTS_2010_8_2,4
NYSEDREGENTS_2010_8_13,2
Mercury_177223,C
Mercury_7200533,B
Mercury_SC_400707,C
Mercury_SC_400380,A
Mercury_7205590,A
NYSEDREGENTS_2015_4_30,B
NYSEDREGENTS_2012_4_17,A
VASoL_2008_3_5,D
Mercury_SC_415390,B
Mercury_SC_408436,B
Mercury_SC_401143,A
LEAP_2005_8_10403,D
Mercury_7108045,B
Mercury_SC_402251,B
Mercury_7071418,B
Mercury_SC_407370,D
Mercury_7084595,D
Mercury_7041335,D
Mercury_7236320,A
LEAP__5_10308,D
Mercury_7068425,B
Mercury_SC_401308,A
NYSEDREGENTS_2008_4_18,A
Mercury_7165550,A
Mercury_7114923,A
Mercury_SC_408434,A
Mercury_7008453,D
NYSEDREGENTS_2010_8_14,3
NYSEDREGENTS_2015_8_24,3
Mercury_400279,B
Mercury_7092190,A
Mercury_7113890,C
TAKS_2009_8_17,C
AKDE&ED_2008_4_3,B
Mercury_7202353,C
MCAS_2006_9_14,D
MSA_2015_5_37,D
MDSA_2010_8_22,C
MCAS_1999_4_4,A
Mercury_7247923,B
Mercury_SC_416124,C
Mercury_407530,A
Mercury_7271740,C
Mercury_7026495,C
Mercury_7084315,C
TIMSS_2011_4_pg51,B
Mercury_7081148,B
Mercury_SC_400040,B
ACTAAP_2010_7_10,D
ACTAAP_2013_7_4,C
Mercury_SC_405444,B
Mercury_7213675,A
MEA_2010_8_15-v1,B
Mercury_7094675,A
Mercury_403912,B
Mercury_7009853,B
Mercury_SC_LBS10020,C
MEA_2013_8_2,B
Mercury_7068688,C
Mercury_7271705,B
Mercury_402456,C
NCEOGA_2013_8_6,B
Mercury_7230178,C
Mercury_7215233,A
Mercury_SC_415535,C
CSZ_2008_8_29,B
MSA_2012_5_28,A
MCAS_2010_8_12008,C
Mercury_SC_406724,B
TIMSS_2007_8_pg33,B
Mercury_7004988,D
Mercury_SC_LBS10946,B
TAKS_2009_8_39,D
Mercury_SC_408357,B
Mercury_178710,B
Mercury_410598,D
TIMSS_2011_4_pg15,D
Mercury_7217088,B
Mercury_7143360,B
MCAS_2012_8_23645,A
LEAP__4_10228,D
MSA_2012_8_29,A
Mercury_SC_401774,C
TIMSS_2003_4_pg14,B
ACTAAP_2008_7_13,A
Mercury_SC_416096,B
NYSEDREGENTS_2013_8_12,3
Mercury_7222845,B
Mercury_SC_401166,A
LEAP_2005_4_10267,B
ACTAAP_2007_7_18,D
Mercury_7188370,C
MSA_2013_5_5,A
MCAS_2005_5_8,B
Mercury_184888,B
Mercury_7044188,D
Mercury_7056875,B
Mercury_SC_400868,C
Mercury_SC_409142,A
Mercury_SC_408900,C
Mercury_SC_401624,B
Mercury_7188965,B
NCEOGA_2013_8_32,A
Mercury_7008208,A
Mercury_7092400,B
Mercury_417462,A
Mercury_SC_401211,B
Mercury_178605,A
Mercury_SC_400364,C
NYSEDREGENTS_2008_8_15,3
ACTAAP_2015_5_7,C
Mercury_7180618,C
Mercury_415262,B
Mercury_7200200,C
MDSA_2008_8_24,D
Mercury_185238,C
MCAS_2015_8_6,B
Mercury_7015663,A
Mercury_SC_LBS10174,A
Mercury_7024780,C
Mercury_SC_404975,D
Mercury_7098928,B
Mercury_416501,B
Mercury_SC_406012,B
Mercury_SC_407192,A
Mercury_7239890,A
Mercury_7282135,C
Mercury_184328,B
ACTAAP_2007_7_22,B
MDSA_2010_8_43,B
Mercury_7044520,B
Mercury_SC_400518,C
Mercury_7205573,C
Mercury_7222863,A
NYSEDREGENTS_2015_4_19,C
Mercury_7121905,A
LEAP__4_10226,A
Mercury_7210018,D
ACTAAP_2013_7_13,D
MCAS_2014_8_11,B
OHAT_2007_5_12,B
MCAS_2000_4_24,C
MCAS_1999_8_31,D
Mercury_7212853,B
Mercury_400808,C
Mercury_404895,B
MCAS_2000_8_19,C
Mercury_415684,C
Mercury_7068705,D
MCAS_2011_5_17668,A
Mercury_402332,C
Mercury_SC_400601,A
VASoL_2009_5_27,B
Mercury_7180705,B
Mercury_SC_406153,B
Mercury_SC_408919,D
Mercury_7024745,C
MDSA_2008_5_6,C
Mercury_7090930,D
Mercury_7033373,A
Mercury_SC_405219,D
Mercury_SC_402238,B
Mercury_7215863,D
Mercury_7041300,C
Mercury_7190050,A
MCAS_1999_4_10,A
Mercury_7222320,D
MCAS_2006_8_25,B
Mercury_7206605,C
Mercury_SC_408336,B
Mercury_416579,C
Mercury_7001575,D
Mercury_SC_416142,D
MCAS_1998_8_19,C
Mercury_SC_400187,D
TIMSS_2011_8_pg74,B
Mercury_7013458,D
CSZ30768,D
MCAS_2004_9_10,A
AIMS_2009_4_25,C
Mercury_7221498,D
Mercury_7170853,B
Mercury_7109690,B
Mercury_SC_400525,A
Mercury_SC_LBS10616,A
MCAS_2000_4_21,C
MCAS_1999_8_9,D
Mercury_415265,D
AKDE&ED_2008_8_20,C
Mercury_415545,D
AIMS_2008_4_6,C
TIMSS_1995_8_L7,D
Mercury_SC_401161,D
Mercury_7086765,A
Mercury_183768,B
TAKS_2009_5_6,A
Mercury_7222775,B
VASoL_2008_5_20,B
MEA_2010_8_9-v1,D
Mercury_7268030,A
NYSEDREGENTS_2012_8_5,4
Mercury_7239138,C
Mercury_SC_400662,C
Mercury_414097,A
Mercury_7083598,B
MSA_2012_8_36,C
VASoL_2011_5_36,D
VASoL_2010_3_13,A
Mercury_405141,B
Mercury_7026968,B
Mercury_7234395,B
Mercury_402535,B
MDSA_2011_8_2,D
Mercury_7086783,B
Mercury_SC_405164,C
Mercury_7018340,A
Mercury_7240923,B
Mercury_SC_401122,C
Mercury_7080465,A
ACTAAP_2014_7_4,A
Mercury_7267540,B
Mercury_SC_406684,D
Mercury_SC_401771,D
Mercury_7228690,D
Mercury_7216720,C
Mercury_7057785,D
Mercury_7236495,D
NYSEDREGENTS_2013_8_9,1
MCAS_2000_8_24,D
Mercury_SC_400298,A
Mercury_7026425,C
MCAS_2006_9_13-v1,A
Mercury_SC_402084,A
Mercury_405595,D
MDSA_2013_8_2,C
Mercury_7213868,A
Mercury_416375,B
VASoL_2011_5_34,B
Mercury_411731,B
TAKS_2009_8_24,C
Mercury_7018060,B
Mercury_SC_402044,A
Mercury_178938,B
Mercury_SC_416166,C
FCAT_2008_5_7,D
ACTAAP_2013_7_15,C
MCAS_8_2015_14,D
MCAS_2004_5_32,A
Mercury_SC_401214,D
Mercury_7074953,A
MCAS_2008_5_5632,B
Mercury_400556,A
NAEP_2009_4_S11+1,B
CSZ30263,B
MEA_2014_8_2,A
Mercury_179200,A
Mercury_SC_407706,B
Mercury_7090755,A
Mercury_406811,C
Mercury_7082670,C
Mercury_7124320,C
Mercury_SC_409251,A
MEA_2014_5_15,B
Mercury_7106610,A
MCAS_2010_8_12012,D
MCAS_2010_8_12019,C
Mercury_7159425,D
Mercury_192343,B
NYSEDREGENTS_2012_8_9,4
Mercury_SC_405783,C
ACTAAP_2013_7_1,C
MDSA_2008_8_13,C
MDSA_2011_5_35,C
MCAS_2005_8_17,A
VASoL_2009_5_24,B
LEAP_2008_4_10287,C
Mercury_192868,A
MCAS_2004_8_22,A
Mercury_7013195,B
MCAS_2010_5_14,C
Mercury_7220343,D
TIMSS_1995_8_K16,A
Mercury_SC_408031,C
Mercury_7015925,A
Mercury_7085873,A
Mercury_7217035,C
Mercury_7003728,C
TIMSS_2003_4_pg10,A
Mercury_SC_401120,C
Mercury_407132,A
Mercury_7074988,A
Mercury_7227798,C
Mercury_SC_401827,D
Mercury_SC_401403,A
MDSA_2010_5_19,B
MEA_2014_5_12,B
MSA_2012_5_22,D
Mercury_SC_407577,B
Mercury_401760,C
NYSEDREGENTS_2015_8_33,4
TIMSS_2007_8_pg34,C
Mercury_7090633,A
Mercury_404924,A
Mercury_7218488,A
NYSEDREGENTS_2010_8_12,1
MDSA_2011_4_16,C
VASoL_2008_3_33,D
Mercury_7247853,B
Mercury_7094553,D
Mercury_SC_415492,B
Mercury_7135853,B
Mercury_400363,A
NYSEDREGENTS_2008_8_10,3
Mercury_SC_415584,B
TIMSS_2003_4_pg12,D
AIMS_2008_4_18,A
Mercury_7246960,A
Mercury_7217350,C
Mercury_SC_402052,A
MCAS_2003_8_5,A
Mercury_7015733,D
ACTAAP_2014_5_12,B
Mercury_7214428,D
Mercury_405465,A
Mercury_7101518,D
NAEP_2005_8_S11+11,B
Mercury_7005058,D
Mercury_7058503,D
NYSEDREGENTS_2015_8_2,3
Mercury_407259,C
Mercury_7017798,B
Mercury_7124128,C
Mercury_SC_402258,C
TIMSS_2011_4_pg97,B
Mercury_7162558,D
Mercury_416414,C
Mercury_SC_405081,D
VASoL_2008_3_20,A
Mercury_177345,C
Mercury_SC_408033,D
TIMSS_1995_8_I10,B
Mercury_415085,C
Mercury_416550,B
Mercury_7137043,C
Mercury_7216633,B
Mercury_SC_408620,C
ACTAAP_2009_7_5,D
Mercury_SC_406674,A
Mercury_7099348,C
Mercury_403937,A
NYSEDREGENTS_2012_8_26,4
MCAS_8_2015_17,A
Mercury_7228393,D
Mercury_415745,B
Mercury_SC_415338,B
Mercury_7108238,A
Mercury_177485,B
Mercury_SC_405120,A
MDSA_2009_8_25,B
VASoL_2009_3_26,A
Mercury_7264180,B
Mercury_7004183,B
Mercury_SC_LBS10026,C
NYSEDREGENTS_2015_8_20,4
Mercury_407359,B
AKDE&ED_2012_4_39,D
Mercury_7034790,B
Mercury_7194268,C
VASoL_2008_3_21,C
MCAS_2010_5_11981,B
Mercury_SC_402241,D
NYSEDREGENTS_2013_4_23,B
CSZ40385,A
MDSA_2007_8_4,C
Mercury_405469,A
Mercury_SC_402036,D
Mercury_7230423,A
MCAS_2012_8_23649,A
Mercury_SC_416135,D
MEAP_2005_8_33,A
Mercury_415686,A
NCEOGA_2013_5_49,D
Mercury_7027265,D
MEAP_2004_8_48,C
MCAS_2001_8_9,D
MCAS_2004_9_20,A
NYSEDREGENTS_2013_8_27,3
Mercury_SC_400871,D
Mercury_SC_408250,B
NYSEDREGENTS_2013_8_36,4
Mercury_LBS10523,C
Mercury_7044083,D
Mercury_402144,D
NCEOGA_2013_8_49,B
NYSEDREGENTS_2015_4_12,D
NYSEDREGENTS_2012_4_20,D
Mercury_7068600,B
MCAS_2004_5_14,A
Mercury_SC_409024,A
Mercury_7007928,D
Mercury_7038850,A
Mercury_400598,C
Mercury_7239313,A
Mercury_7011760,A
Mercury_7008785,A
Mercury_180863,A
Mercury_7014560,C
Mercury_SC_405059,A
Mercury_179130,C
MCAS_2011_5_17671,A
NYSEDREGENTS_2013_4_14,D
NYSEDREGENTS_2012_8_6,3
Mercury_SC_407227,D
NYSEDREGENTS_2008_4_27,A
Mercury_SC_401779,B
OHAT_2008_5_30,B
Mercury_SC_400181,C
Mercury_7222670,C
Mercury_7016328,B
MEAP_2005_8_14,B
TIMSS_2007_8_pg4,D
NYSEDREGENTS_2010_8_34,4
Mercury_7202125,D
Mercury_7242900,C
Mercury_SC_400588,B
Mercury_7282695,A
Mercury_7018498,C
CSZ20770,C
Mercury_7174895,D
Mercury_SC_400375,B
Mercury_SC_415394,A
Mercury_412693,C
Mercury_7056665,C
MCAS_2003_8_26,C
Mercury_7218050,C
Mercury_7010063,B
Mercury_SC_405499,C
Mercury_SC_401172,C
Mercury_7056315,A
Mercury_7271198,A
Mercury_7248203,D
TIMSS_1995_8_I16,A
Mercury_7201163,C
Mercury_7064698,A
Mercury_7081550,A
ACTAAP_2015_7_7,B
Mercury_400278,A
NYSEDREGENTS_2008_4_24,B
LEAP__7_10341,C
TIMSS_2003_4_pg8,C
Mercury_SC_409577,B
Mercury_7198993,D
Mercury_SC_409272,C
VASoL_2008_5_11,C
Mercury_7199938,B
NYSEDREGENTS_2012_8_27,4
Mercury_7264145,B
Mercury_192990,C
Mercury_405777,A
Mercury_SC_409153,B
VASoL_2009_3_27,C
MDSA_2009_8_32,C
Mercury_SC_400115,C
MSA_2012_5_21,D
NCEOGA_2013_5_24,C
Mercury_7245245,C
FCAT_2012_8_4,B
Mercury_SC_402124,A
Mercury_7219695,A
Mercury_SC_402122,D
Mercury_SC_405800,D
Mercury_SC_400048,A
Mercury_7163870,D
MCAS_2006_9_2,C
NYSEDREGENTS_2008_4_7,B
Mercury_SC_401170,A
NYSEDREGENTS_2013_4_24,A
Mercury_SC_401238,D
Mercury_7218663,C
Mercury_7024938,C
Mercury_182263,C
Mercury_7086800,C
Mercury_7248308,B
NYSEDREGENTS_2015_8_31,4
Mercury_7228078,B
Mercury_SC_402040,D
Mercury_7026758,B
Mercury_SC_409676,D
NYSEDREGENTS_2010_8_9,1
Mercury_SC_LBS10906,D
MDSA_2010_8_38,D
Mercury_416672,B
ACTAAP_2014_7_12,C
OHAT_2008_8_29,B
Mercury_184170,C
Mercury_405769,B
Mercury_SC_400359,A
Mercury_7011393,A
Mercury_SC_409682,C
Mercury_7220028,A
MCAS_2011_5_15,C
Mercury_SC_400217,D
TIMSS_2011_4_pg7,D
Mercury_7263515,D
Mercury_7018463,A
Mercury_SC_401833,D
Mercury_187460,C
Mercury_SC_409149,A
Mercury_417589,D
ACTAAP_2011_5_14,D
Mercury_400837,A
Mercury_405942,A
Mercury_7186935,B
MDSA_2011_8_13,B
Mercury_7252263,B
NYSEDREGENTS_2015_8_45,3
Mercury_412625,A
Mercury_SC_406672,A
TAKS_2009_8_12,B
Mercury_7270270,C
Mercury_SC_LBS11008,C
Mercury_SC_414087,D
MEA_2016_5_8,C
ACTAAP_2014_5_13,A
MEA_2014_5_3,D
Mercury_SC_401125,D
Mercury_7212625,B
Mercury_7250285,C
NYSEDREGENTS_2012_4_7,D
Mercury_7168718,A
MDSA_2012_8_36,C
Mercury_7044065,B
Mercury_SC_410619,C
Mercury_SC_406026,B
Mercury_SC_406024,A
Mercury_406773,D
Mercury_SC_400857,B
MDSA_2008_8_29,D
Mercury_SC_407219,A
NYSEDREGENTS_2012_4_8,C
Mercury_7083405,A
Mercury_SC_402079,D
ACTAAP_2007_7_17,D
Mercury_7093013,D
TIMSS_2003_4_pg17,D
Mercury_SC_416527,C
MCAS_2005_9_9,A
Mercury_7161403,A
Mercury_SC_405062,C
Mercury_7142748,B
Mercury_7024675,D
Mercury_7267575,B
Mercury_7170905,C
Mercury_400158,B
MCAS_2011_5_11,A
Mercury_SC_400595,A
TIMSS_2011_4_pg58,D
Mercury_7245578,D
Mercury_7217280,B
Mercury_405951,D
Mercury_7017920,C
Mercury_SC_415005,B
MEA_2013_5_16,A
Mercury_SC_401155,C
TIMSS_2011_8_pg19,C
Mercury_7013685,D
Mercury_SC_401119,D
NYSEDREGENTS_2010_4_10,C
MCAS_2016_5_16,B
Mercury_178308,C
Mercury_405107,A
NYSEDREGENTS_2010_8_28,2
Mercury_400799,A
Mercury_SC_401219,B
VASoL_2009_5_22,C
ACTAAP_2013_5_5,C
NCEOGA_2013_5_27,D
ACTAAP_2008_5_12,A
ACTAAP_2008_7_17,D
Mercury_7250110,B
NYSEDREGENTS_2008_8_24,3
Mercury_7091858,D
Mercury_405948,A
OHAT_2009_8_8,D
Mercury_SC_408425,B
Mercury_SC_415489,C
Mercury_7037678,D
TIMSS_2011_4_pg14,D
Mercury_SC_LBS10391,B
CSZ_2009_8_CSZ30764,B
Mercury_7040933,B
Mercury_7175805,C
Mercury_7128870,A
Mercury_SC_406851,C
Mercury_409822,C
LEAP_2005_4_10266,B
Mercury_7024360,A
NYSEDREGENTS_2015_4_10,A
Mercury_SC_401141,A
MCAS_2012_5_23619,B
Mercury_416642,A
Mercury_7210193,A
Mercury_7057330,B
Mercury_7250128,C
Mercury_SC_LBS10338,A
Mercury_7008960,D
MEA_2010_8_13,D
Mercury_SC_409595,C
NYSEDREGENTS_2012_8_3,3
Mercury_7008383,C
Mercury_7248150,A
Mercury_401240,B
NYSEDREGENTS_2010_8_30,2
TIMSS_2011_4_pg102,B
Mercury_SC_400693,D
Mercury_7168140,C
Mercury_175963,C
NYSEDREGENTS_2010_8_15,1
Mercury_SC_400676,A
Mercury_7007683,A
LEAP_2004_4_10258,A
Mercury_7268153,B
Mercury_LBS10795,C
Mercury_7176208,B
Mercury_7206063,D
Mercury_SC_415028,D
Mercury_400471,A
Mercury_7072625,B
VASoL_2008_5_25,B
Mercury_410275,B
Mercury_SC_415413,B
TIMSS_2007_4_pg34,D
NYSEDREGENTS_2015_4_17,D
Mercury_7016853,B
Mercury_SC_401817,C
MDSA_2007_5_51,D
ACTAAP_2010_7_17,D
Mercury_7008155,B
NYSEDREGENTS_2015_8_19,3
Mercury_7148208,C
Mercury_SC_400709,C
Mercury_412755,B
Mercury_SC_401331,A
NYSEDREGENTS_2013_4_3,B
Mercury_SC_413002,A
Mercury_7042630,B
MCAS_2003_5_10,D
TIMSS_2007_4_pg105,C
NYSEDREGENTS_2015_4_13,B
Mercury_7024203,C
Mercury_7007543,C
Mercury_7241255,B
Mercury_7222408,B
Mercury_7016240,A
TIMSS_2007_8_pg57,C
MDSA_2007_8_23,A
MEA_2016_5_3,C
MEAP_2005_5_16,C
Mercury_7009818,D
MCAS_2004_5_22,D
ACTAAP_2007_7_27,B
MDSA_2008_5_25,A
TIMSS_1995_8_L5,B
Mercury_7217438,B
Mercury_411809,B
Mercury_7188213,A
Mercury_SC_401800,B
Mercury_SC_406273,A
NYSEDREGENTS_2010_8_7,3
Mercury_7174668,B
NYSEDREGENTS_2013_8_16,4
MCAS_2005_5_33,D
Mercury_7056648,D
NYSEDREGENTS_2013_8_43,1
AKDE&ED_2008_8_50,D
Mercury_7205363,A
Mercury_SC_407507,D
NYSEDREGENTS_2013_8_23,1
TAKS_2009_5_20,C
MDSA_2010_8_8,D
NYSEDREGENTS_2013_8_13,2
NYSEDREGENTS_2013_8_8,2
MCAS_2011_5_10,A
ACTAAP_2014_7_10,D
Mercury_SC_408435,C
Mercury_7245788,D
NYSEDREGENTS_2015_8_25,4
MCAS_2004_8_20,A
Mercury_7207463,B
OHAT_2007_5_40,B
NYSEDREGENTS_2008_8_33,3
MSA_2012_5_13,C
Mercury_7211015,D
MCAS_1999_8_17,C
Mercury_7071978,B
Mercury_414500,B
Mercury_7014000,A
Mercury_SC_400224,D
NCEOGA_2013_8_29,B
LEAP_2002_8_10389,B
Mercury_416507,C
VASoL_2008_3_35,A
Mercury_7010798,C
Mercury_7018078,B
Mercury_7141278,A
Mercury_SC_400988,D
Mercury_SC_415415,D
NAEP_2009_4_S7+6,A
Mercury_SC_401296,A
Mercury_SC_400406,C
Mercury_7023275,B
Mercury_SC_405020,B
Mercury_405940,D
Mercury_SC_405734,A
MCAS_2005_8_20,A
Mercury_7197960,A
TIMSS_2003_8_pg57,B
TAKS_2009_5_29,C
NYSEDREGENTS_2010_8_8,4
Mercury_7219030,D
Mercury_7141890,C
Mercury_7075215,B
Mercury_SC_416173,D
Mercury_7283885,D
MCAS_1998_4_7,D
OHAT_2007_8_42,B
AKDE&ED_2012_8_7,D
Mercury_LBS10993,C
Mercury_7084018,C
Mercury_SC_415399,D
